DATE,SHIPMENT ID,HS CODE,INDUSTRY,PRODUCT DESCRIPTION,BUYER COUNTRY,BUYER,DESTINATION PORT,SELLER COUNTRY,SELLER,ORIGIN PORT,UNIT,QUANTITY, VALUE(USD) , UNIT PRICE 
23/8/2017,2.3082E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDERAPTA CERTIFICATE NO:0117111080000335 DT.20.07.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 139,504.35 "," $ 2,113.70 "
16/8/2017,1.6082E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDERAPTA CERTIFICATE NO:0117111080000310 DT.13.07.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 138,161.56 "," $ 2,093.36 "
9/8/2017,0908201720322761,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDERAPTA CERTIFICATE NO:0117111080000302 DT.03.07.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 138,473.77 "," $ 2,098.09 "
26/7/2017,2.6072E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDERAPTA CERTIFICATE NO:0117111080000296 DT.29.06.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 138,874.85 "," $ 2,104.16 "
25/7/2017,2.5072E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDERAPTA CERTIFICATE NO:0117111080000271 DT.21.06.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 138,653.17 "," $ 2,100.81 "
6/7/2017,0607201717993181,81043010,Metals,MAGNESIUM DESULFURIZER - MAG 97 (IMPORT UNDER APTA CERTIFICATE NO.0117111080000247\DATED:06.06.2017),INDIA,JAMIPOL LIMITED,VIZAC SEA (INVTZ1),CHINA,N/A,,KGS,88000.00," $ 185,311.35 ", $ 2.11 
8/6/2017,0806201716607425,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97) (IMPORT UNDER APTA CERTIFICATE NO.0117111080000167 DATE:08.05.2017),INDIA,JAMIPOL LIMITED,VIZAC SEA (INVTZ1),CHINA,N/A,,KGS,66000.00," $ 140,428.67 ", $ 2.13 
1/6/2017,0106201716084416,81043010,Metals,MAGNESIUM DESULFUR & 2ER (MAG 97) (IMPORT UNDER CERTIFICATENO:0117111080000150),INDIA,JAMIPOL LIMITED,VIZAC SEA (INVTZ1),CHINA,N/A,,KGS,66000.00," $ 140,041.28 ", $ 2.12 
25/5/2017,2.5052E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97) (IMPORT UNDER APTA CERTIFICATE NO:0117111080000142\DT:26.04.2017),INDIA,JAMIPOL LIMITED,VIZAC SEA (INVTZ1),CHINA,N/A,,KGS,66000.00," $ 139,666.35 ", $ 2.12 
18/5/2017,1.8052E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG97) (IMPORT UNDER SAPTA CERTIFICATE NO: 0117111080000126\ DT: 18.04.2017),INDIA,JAMIPOL LIMITED,VIZAC SEA (INVTZ1),CHINA,N/A,,KGS,66000.00," $ 138,539.26 ", $ 2.10 
12/4/2017,1.2042E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDERAPTA CERTIFICATE NO:0117111080000101 DT.08.03.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,66000.00," $ 139,936.30 ", $ 2.12 
16/2/2017,160220178985920,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:B176100009230002\DT.19.01.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,48000.00," $ 106,647.33 ", $ 2.22 
16/2/2017,160220178985910,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:0117111080000021 DT.10.01.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,66000.00," $ 157,502.17 ", $ 2.39 
16/2/2017,160220178985910,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:0117111080000038 DT.10.01.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,66000.00," $ 154,786.62 ", $ 2.35 
16/2/2017,160220178985910,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:0117111080000046 DT.17.01.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,66000.00," $ 139,573.46 ", $ 2.11 
16/2/2017,160220178985890,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:B176100009230001DT.19.01.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,48000.00," $ 106,647.33 ", $ 2.22 
13/2/2017,130220178532770,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97)   (IMPORT UNDER APTA CERTIFI CATE NO.: 0116111080000416 DT 27/12/2016),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,,KGS,88000.00," $ 208,802.15 ", $ 2.37 
8/2/2017,080220178199048,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:0117111080000013 DT.04.01.2017),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 157,973.45 "," $ 2,393.54 "
27/1/2017,270120177443900,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:0116111080000408 DT.27.12.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 156,940.27 "," $ 2,377.88 "
27/1/2017,270120177441420,81043010,Metals,MAGNESIUM DESULPHURIZATION REAGENT (MAG97) (IMPORT UNDER APTA CERTIFICATE NO:B164406009600146\DT-19.12.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,72000.00," $ 169,974.60 ", $ 2.36 
5/1/2017,050120175825042,81043010,Metals,MAGNESIUM DESULFURISING COMPOUND (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:0116111080000393 DT.07.12.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 156,757.65 "," $ 2,375.12 "
7/12/2016,0712201628386209,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFICATE NO:0116111080000344 DT.02.11.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,44.00," $ 105,940.53 "," $ 2,407.74 "
16/11/2016,1.6112E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA - CERTIFICATE NO:0116111080000311 DT.24.10.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,44.00," $ 90,901.31 "," $ 2,065.94 "
15/11/2016,1.5112E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFI - CATE NO.: B166100009230008 DT 09 10 2016),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,,KGS,66000.00," $ 144,891.63 ", $ 2.20 
12/11/2016,1.2112E+15,81043010,Metals,MAGNESIUM DESULPHRISING COMPOUND MAG 97 (IMPORT UNDER - APTA CERTIFICATE NO:B164406009600063\DT-14.10.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,KGS,48000.00," $ 111,952.13 ", $ 2.33 
11/11/2016,1.1112E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA - CERTIFICATE NO:0116111080000297 DT.12.10.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,88.00," $ 207,177.32 "," $ 2,354.29 "
19/10/2016,1.9102E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA - CERTIFICATE NO:0116111080000215 DT.21.09.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 138,792.37 "," $ 2,102.91 "
6/10/2016,0610201621446570,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA - CERTIFICATE NO:0116111080000192 DT.09.09.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,44.00," $ 92,843.25 "," $ 2,110.07 "
6/10/2016,0610201621444750,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA - CERTIFICATE NO:B166100009230004 DT.12.09.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,44.00," $ 97,544.08 "," $ 2,216.91 "
21/9/2016,2.1092E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA - CERTIFICATE NO:B166100009230002 DT.23.08.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,44.00," $ 97,204.32 "," $ 2,209.19 "
16/9/2016,1.6092E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA - CERTIFICATE NO:0116111080000176 DT.12.08.2016),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 138,527.31 "," $ 2,098.90 "
17/8/2016,1.7082E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) (IMPORT UNDER APTA CERTIFI - CATE NO.: 0116111080000127 DT 29 JULY 2016),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,,KGS,44000.00," $ 93,262.89 ", $ 2.12 
9/8/2016,0908201616607411,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,88.00," $ 185,379.70 "," $ 2,106.59 "
3/8/2016,0308201616078228,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,110.00," $ 233,024.28 "," $ 2,118.40 "
13/7/2016,1.3072E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,44.00," $ 95,486.45 "," $ 2,170.15 "
13/7/2016,1.3072E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97) -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,66.00," $ 143,229.67 "," $ 2,170.15 "
4/5/2016,0405201611040739,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,XINGANG (CHINA),MTS,110.00," $ 218,397.24 "," $ 1,985.43 "
20/4/2016,2.0042E+15,81043010,Metals,MAGNESIUM DESULFURIZER     (MAG 97)  (MAGNESIUMBASED DESULPHURISING COMPOUND),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,XINGANG (CHINA),KGS,22000.00," $ 47,065.90 ", $ 2.14 
20/4/2016,2.0042E+15,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,XINGANG (CHINA),MTS,110.00," $ 221,603.44 "," $ 2,014.58 "
29/3/2016,290320167557630,81043010,Metals,MAGNESIUM DESULFURIZER     (MAG 97)  (MAGNESIUMBASED DESULPHURISING COMPOUND),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,XINGANG (CHINA),KGS,66000.00," $ 149,293.93 ", $ 2.26 
17/3/2016,170320166843570,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97)  (MAGNESIUM BASED DESULPHURISING COMPOUND ),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,XINGANG (CHINA),KGS,22000.00," $ 43,102.63 ", $ 1.96 
10/2/2016,100220161933740,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,XINGANG (CHINA),MTS,22.00," $ 42,245.06 "," $ 1,920.23 "
3/2/2016,03022016108452,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,XINGANG (CHINA),MTS,44.00," $ 84,409.42 "," $ 1,918.40 "
3/2/2016,03022016108450,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97),INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,XINGANG (CHINA),MTS,44.00," $ 84,633.33 "," $ 1,923.48 "
15/1/2016,15012016128140,81043010,Metals,MAGNESIUM DESULFURIZER (MAG 97)  (MAGNESIUM BASED DESULPHURISING COMPOUND ),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,XINGANG (CHINA),MTS,22.00," $ 46,054.93 "," $ 2,093.41 "
22/11/2021,1069868490,72029990,Metals,FERRO CACIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55%OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 472,083.54 ", $ 4.72 
27/5/2021,1138773134,90223000,Engineering,K230C100-S-X-RAY TUBE OEG95LT J RH (75PM)- C/O-US-INDUSTRIALUSE ONLY-AS PER INV. ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,BRUKER AXS GMBH,,NOS,1.00," $ 42,397.84 "," $ 42,397.84 "
27/5/2021,1107045130,85016100,Engineering,A12A24 -GENERATOR K440-C/O GERMANY-INDUSTRIAL USE-AS PER INV. ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,BRUKER AXS GMBH,,NOS,1.00," $ 34,923.07 "," $ 34,923.08 "
18/3/2021,1077142093,28263000,Chemicals,CRYOLITE ( FOR INDUSTRY PURPOSE - NOT FOR COSMETIC OR PHARMACUTICAL USE). ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),NETHERLANDS,GLOMX GMBH,ANTWERP CHURCHILL TE,MTS,20.64," $ 5,985.60 ", $ 290.00 
15/3/2020,150320209772140,84649000,Engineering,PELLET PRESS ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RADO WATCH CO LTD,DUESSELDORF,NOS,1.00," $ 13,234.96 "," $ 13,234.97 "
15/3/2020,150320209772140,84678990,Engineering,PRESSING TOOL ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RADO WATCH CO LTD,DUESSELDORF,NOS,1.00," $ 1,985.95 "," $ 1,985.96 "
15/3/2020,150320209772140,40169320,Rubber,O - RING (MADE OF RUBBER) ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RADO WATCH CO LTD,DUESSELDORF,NOS,5.00, $ 29.76 , $ 5.95 
15/3/2020,150320209772140,84749000,Engineering,GRINDING SET - CHROME STEEL ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RADO WATCH CO LTD,DUESSELDORF,NOS,1.00," $ 1,246.58 "," $ 1,246.59 "
15/3/2020,150320209772140,73182990,Metals,STEEL RING ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RADO WATCH CO LTD,DUESSELDORF,NOS,5.00," $ 1,345.38 ", $ 269.08 
15/3/2020,150320209772140,84742090,Engineering,VIBRATORY DISC MILL RS 200 ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,RADO WATCH CO LTD,DUESSELDORF,NOS,1.00," $ 10,307.22 "," $ 10,307.23 "
28/1/2020,280120201022480,90221900,Engineering,WD X-RAY FLUORESCENCE SPECTROMETER COMPLETE WITH MAINTENANCEKIT (SPETROMETERS) ,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),GERMANY,BRUKER SINGAPORE PTE LTD ,FRANKFURT/MAIN INT'L,NOS,1.00," $ 123,435.20 "," $ 123,435.21 "
19/12/2019,1.9122E+15,28263000,Chemicals,FAA\ FINE\ 0-1MM (SYNTHETIC CRYOLITE)NOT FOR COSMETIC OR PHARMACEUTICAL PURPOSE ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,AF CHEMICAL LTD,LIANYUNGANG,MTS,23.40," $ 10,180.74 ", $ 435.00 
11/7/2017,1.1072E+15,40169960,Rubber,RUBBER BUSH FOR ROLLER ARM FOR MTW 138 (TOTAL QTY: 200 PCS),INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,N/A,,KGS,135.00," $ 1,726.10 ", $ 12.79 
29/6/2017,2.9062E+15,90319000,Engineering,TEMPERATURE PROBE DVP-94Y (ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00, $ 204.88 , $ 204.88 
29/6/2017,2.9062E+15,90319000,Engineering,TEMPERATURE PROBE DVP-94Y (ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00, $ 204.88 , $ 204.88 
29/6/2017,2.9062E+15,90318000,Engineering,POWDER FLOW TESTER PFT-3-230,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00," $ 23,115.17 "," $ 23,115.17 "
29/6/2017,2.9062E+15,90318000,Engineering,POWDER FLOW TESTER PFT-3-230,INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00," $ 23,115.17 "," $ 23,115.17 "
29/6/2017,2.9062E+15,90319000,Engineering,POWDER FLOW TESTER - 620 (SMALL VOLUME ACCESSORY KIT PFT-620 - ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00," $ 5,022.29 "," $ 5,022.29 "
29/6/2017,2.9062E+15,90319000,Engineering,POWDER FLOW TESTER - 620 (SMALL VOLUME ACCESSORY KIT PFT-620 - ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00," $ 5,022.29 "," $ 5,022.29 "
29/6/2017,2.9062E+15,90319000,Engineering,POWDER FLOW TESTER - 607Y (HUMIDITY SENSOR - ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00, $ 267.92 , $ 267.93 
29/6/2017,2.9062E+15,90319000,Engineering,POWDER FLOW TESTER - 607Y (HUMIDITY SENSOR - ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00, $ 267.92 , $ 267.93 
29/6/2017,2.9062E+15,90319000,Engineering,POWDER FLOW TESTER - 400 (SAMPLE TROUGH ASSEMBLY\ 6 INCH PFT-400) (ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00," $ 1,082.20 "," $ 1,082.21 "
29/6/2017,2.9062E+15,90319000,Engineering,POWDER FLOW TESTER - 400 (SAMPLE TROUGH ASSEMBLY\ 6 INCH PFT-400) (ACCESSORY OF POWDER FLOW TESTER),INDIA,JAMIPOL LIMITED,KOLKATA AIR CARGO (INCCU4),UNITED STATES,N/A,,UNT,1.00," $ 1,082.20 "," $ 1,082.21 "
30/11/2016,3.0112E+15,81043010,Metals,VIETNAM ROBUSTA COFFEE BEANS GRADE 3 -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,N/A,,MTS,88.00," $ 183,451.35 "," $ 2,084.67 "
30/11/2016,3.0112E+15,28491000,Chemicals,VIETNAM ROBUSTA COFFEE BEANS GRADE 3 -,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),SOUTH AFRICA,N/A,,MTS,216.00," $ 131,388.80 ", $ 608.28 
11/6/2022,1146173074,72029990,Metals,FERRO SILICON CALCIUM (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,ALL MINMETAL INTERNATIONAL LIM,,KGS,52000.00," $ 139,904.75 ", $ 2.69 
27/5/2022,1084299195,72029990,Metals,FERRO SILICON CALCIUM (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),UNITED STATES,"CCMA, LLC",,KGS,104000.00," $ 270,447.86 ", $ 2.60 
17/5/2022,1022784208,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 263,046.55 ", $ 2.63 
14/5/2022,1034549049,72029990,Metals,FERRO CALCIUM SILICIDE ALLOY (FERRO ALLOY CNTG MORE THAN 55%OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,WINFRED INTERNATIONAL METAL SOURCE CO LTD,,KGS,100000.00," $ 273,500.00 ", $ 2.74 
21/4/2022,1059925193,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CONTG MORE THAN 55% SILICON) - FOR INDUSTRIAL PURPOSE ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,MTS,100.00," $ 263,046.55 "," $ 2,630.47 "
9/4/2022,1002307168,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 282,550.00 ", $ 2.83 
2/4/2022,1123906004,72029990,Metals,FERRO CALCIUM SILICON ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 282,550.00 ", $ 2.83 
2/4/2022,1030732608,72029990,Metals,FERRO CALCIUM SILICON ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 282,550.00 ", $ 2.83 
2/4/2022,1123102625,72029990,Metals,FERRO CALCIUM SILICON ,INDIA,JAMIPOL LIMITED,CHENNAI SEA (INMAA1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 282,550.00 ", $ 2.83 
1/3/2022,1213813704,72029990,Metals,FERRO CALCIUM SILICIDE (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,AM NORTH AMERICA INTERNATIONAL LLC,,KGS,104000.00," $ 486,286.05 ", $ 4.68 
1/3/2022,1485336988,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 282,550.00 ", $ 2.83 
21/1/2022,1872151250,72029990,Metals,FERRO CALCIUM SILICIDE (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,AM NORTH AMERICA INTERNATIONAL LLC,,KGS,104000.00," $ 486,286.05 ", $ 4.68 
6/1/2022,1068929385,72029990,Metals,FERRO SILICON CALCIUM (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,FESTAR TRADING LIMITED,,KGS,50000.00," $ 239,217.56 ", $ 4.78 
2/1/2022,1269825115,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 478,435.13 ", $ 4.78 
16/12/2021,1103853711,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 467,582.74 ", $ 4.68 
11/12/2021,1072605410,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 472,083.54 ", $ 4.72 
11/12/2021,1106795222,72029990,Metals,FERRO CALCIUM SILICON (FERRO SILICON ALLOY CNTG MORE THAN 55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,HONGKONG JUXINLONG INTERNATIONAL TRADING LIMITED,,KGS,100000.00," $ 472,083.54 ", $ 4.72 
26/11/2021,1081308713,72029990,Metals,FERRO CALCIUM SILICIDE (FERRO SILICON ALLOY CONTG MORE THAN55% OF SILICON) - FOR INDUSTRY USE ONLY ,INDIA,JAMIPOL LIMITED,KOLKATA SEA (INCCU1),CHINA,AM NORTH AMERICA INTERNATIONAL LLC,,KGS,100000.00," $ 505,000.00 ", $ 5.05 
